CLASS,EXPIRE_TIME_GMT,FCST_VALID,FCST_VALID_LOCAL,NUM,DAY_IND,TEMP,DEWPT,HI,WC,FEELS_LIKE,ICON_EXTD,WXMAN,ICON_CODE,DOW,PHRASE_12CHAR,PHRASE_22CHAR,PHRASE_32CHAR,SUBPHRASE_PT1,SUBPHRASE_PT2,SUBPHRASE_PT3,POP,PRECIP_TYPE,QPF,SNOW_QPF,RH,WSPD,WDIR,WDIR_CARDINAL,GUST,CLDS,VIS,MSLP,UV_INDEX_RAW,UV_INDEX,UV_WARNING,UV_DESC,GOLF_INDEX,GOLF_CATEGORY,SEVERITY,LATITUDE,LONGITUDE
fod_short_range_hourly,1688143329,1688144400,2023-06-30T12:00:00-0500,1,D,89,71,96,89,96,3400,wx1030,34,Friday,M Sunny,Mostly Sunny,Mostly Sunny,Mostly,Sunny,,0,rain,0.0,0.0,56,10,211,SSW,17.0,25,10.0,29.98,9.25,9,0,Very High,8.0,Very Good,1,32.3667,-95.4
fod_short_range_hourly,1688143329,1688148000,2023-06-30T13:00:00-0500,2,D,91,71,99,91,99,3400,wx1030,34,Friday,M Sunny,Mostly Sunny,Mostly Sunny,Mostly,Sunny,,0,rain,0.0,0.0,51,10,202,SSW,,29,10.0,29.97,10.61,11,1,Extreme,8.0,Very Good,1,32.3667,-95.4
fod_short_range_hourly,1688143329,1688151600,2023-06-30T14:00:00-0500,3,D,93,71,101,93,101,3400,wx1030,34,Friday,M Sunny,Mostly Sunny,Mostly Sunny,Mostly,Sunny,,0,rain,0.0,0.0,50,10,192,S,16.0,27,10.0,29.95,10.49,10,0,Very High,8.0,Very Good,1,32.3667,-95.4
fod_short_range_hourly,1688143329,1688155200,2023-06-30T15:00:00-0500,4,D,95,71,104,95,104,3000,wx1130,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,0,rain,0.0,0.0,47,9,188,S,,31,10.0,29.93,8.9,9,0,Very High,7.0,Good,1,32.3667,-95.4
fod_short_range_hourly,1688143329,1688158800,2023-06-30T16:00:00-0500,5,D,95,71,104,95,104,3000,wx1130,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,0,rain,0.0,0.0,46,8,185,S,,35,10.0,29.91,6.46,6,0,High,7.0,Good,1,32.3667,-95.4
fod_short_range_hourly,1688143329,1688162400,2023-06-30T17:00:00-0500,6,D,95,71,104,95,104,3000,wx1130,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,0,rain,0.0,0.0,45,9,178,S,,30,10.0,29.9,3.92,4,0,Moderate,7.0,Good,1,32.3667,-95.4
fod_short_range_hourly,1688143329,1688166000,2023-06-30T18:00:00-0500,7,D,95,71,104,95,104,3000,wx1130,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,0,rain,0.0,0.0,47,9,167,SSE,,38,10.0,29.89,1.85,2,0,Low,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688169600,2023-06-30T19:00:00-0500,8,D,93,72,102,93,102,3000,wx1130,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,0,rain,0.0,0.0,50,8,156,SSE,,30,10.0,29.88,0.58,1,0,Low,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688173200,2023-06-30T20:00:00-0500,9,D,91,73,100,91,100,3400,wx1030,34,Friday,M Sunny,Mostly Sunny,Mostly Sunny,Mostly,Sunny,,0,rain,0.0,0.0,56,6,162,SSE,,28,10.0,29.88,0.09,0,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688176800,2023-06-30T21:00:00-0500,10,N,87,73,96,87,96,2900,wx1600,29,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,1,rain,0.0,0.0,64,4,152,SSE,,42,10.0,29.88,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688180400,2023-06-30T22:00:00-0500,11,N,86,73,94,86,94,2900,wx1600,29,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,1,rain,0.0,0.0,66,5,153,SSE,,58,10.0,29.89,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688184000,2023-06-30T23:00:00-0500,12,N,85,73,92,85,92,2700,wx1200,27,Friday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,1,rain,0.0,0.0,68,5,159,SSE,,62,10.0,29.9,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688187600,2023-07-01T00:00:00-0500,13,N,84,73,91,84,91,2900,wx1600,29,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,2,rain,0.0,0.0,71,6,165,SSE,,59,10.0,29.91,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688191200,2023-07-01T01:00:00-0500,14,N,83,73,90,83,90,2700,wx1200,27,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,2,rain,0.0,0.0,73,8,178,S,,61,10.0,29.92,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688194800,2023-07-01T02:00:00-0500,15,N,82,73,89,82,89,2700,wx1200,27,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,2,rain,0.0,0.0,74,9,188,S,17.0,71,10.0,29.92,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688198400,2023-07-01T03:00:00-0500,16,N,82,73,88,82,88,2700,wx1200,27,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,2,rain,0.0,0.0,74,9,194,SSW,17.0,64,10.0,29.92,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688202000,2023-07-01T04:00:00-0500,17,N,81,73,87,81,87,2700,wx1200,27,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,3,rain,0.0,0.0,77,9,196,SSW,18.0,70,10.0,29.92,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688205600,2023-07-01T05:00:00-0500,18,N,80,73,85,80,85,2700,wx1200,27,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,4,rain,0.0,0.0,79,9,199,SSW,17.0,74,9.0,29.93,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688209200,2023-07-01T06:00:00-0500,19,N,79,73,85,79,85,2700,wx1200,27,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,4,rain,0.0,0.0,80,8,196,SSW,,78,9.0,29.94,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688212800,2023-07-01T07:00:00-0500,20,D,79,73,84,79,84,2800,wx1200,28,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,5,rain,0.0,0.0,83,9,195,SSW,,70,9.0,29.95,0.09,0,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688216400,2023-07-01T08:00:00-0500,21,D,80,73,86,80,86,2800,wx1230,28,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,4,rain,0.0,0.0,79,10,198,SSW,18.0,70,10.0,29.96,0.59,1,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688220000,2023-07-01T09:00:00-0500,22,D,83,73,89,83,89,2800,wx1230,28,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,4,rain,0.0,0.0,74,11,209,SSW,19.0,62,10.0,29.97,2.07,2,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688223600,2023-07-01T10:00:00-0500,23,D,85,74,93,85,93,3000,wx1130,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,2,rain,0.0,0.0,69,11,216,SW,17.0,45,10.0,29.97,4.54,5,0,Moderate,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688227200,2023-07-01T11:00:00-0500,24,D,87,73,95,87,95,3000,wx1130,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,1,rain,0.0,0.0,63,10,212,SSW,,52,10.0,29.98,6.67,7,0,High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688230800,2023-07-01T12:00:00-0500,25,D,89,72,97,89,97,3000,wx1130,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,1,rain,0.0,0.0,58,11,217,SW,17.0,53,10.0,29.98,8.95,9,0,Very High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688234400,2023-07-01T13:00:00-0500,26,D,92,72,100,92,100,3000,wx1130,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,0,rain,0.0,0.0,52,10,215,SW,,37,10.0,29.97,11.18,11,1,Extreme,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688238000,2023-07-01T14:00:00-0500,27,D,93,71,101,93,101,3000,wx1130,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,0,rain,0.0,0.0,50,10,205,SSW,16.0,34,10.0,29.95,11.05,11,1,Extreme,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688241600,2023-07-01T15:00:00-0500,28,D,94,71,102,94,102,3000,wx1130,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,0,rain,0.0,0.0,48,9,205,SSW,,34,10.0,29.93,9.39,9,0,Very High,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688245200,2023-07-01T16:00:00-0500,29,D,94,70,102,94,102,3000,wx1130,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,0,rain,0.0,0.0,47,8,207,SSW,,34,10.0,29.9,6.81,7,0,High,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688248800,2023-07-01T17:00:00-0500,30,D,94,69,102,94,102,3000,wx1130,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,0,rain,0.0,0.0,45,8,200,SSW,,43,10.0,29.88,4.14,4,0,Moderate,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688252400,2023-07-01T18:00:00-0500,31,D,93,69,101,93,101,3000,wx1130,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,0,rain,0.0,0.0,45,8,191,S,,49,10.0,29.87,1.95,2,0,Low,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688256000,2023-07-01T19:00:00-0500,32,D,92,69,98,92,98,2800,wx1230,28,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,0,rain,0.0,0.0,48,7,171,S,,65,10.0,29.86,0.46,0,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688259600,2023-07-01T20:00:00-0500,33,D,89,71,97,89,97,2800,wx1230,28,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,0,rain,0.0,0.0,55,6,178,S,,71,10.0,29.86,0.07,0,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688263200,2023-07-01T21:00:00-0500,34,N,86,71,92,86,92,2700,wx1200,27,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,0,rain,0.0,0.0,60,4,171,S,,73,10.0,29.86,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688266800,2023-07-01T22:00:00-0500,35,N,84,71,90,84,90,2700,wx1200,27,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,1,rain,0.0,0.0,65,4,164,SSE,,76,10.0,29.87,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688270400,2023-07-01T23:00:00-0500,36,N,82,71,88,82,88,2700,wx1200,27,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,1,rain,0.0,0.0,69,5,171,S,,77,10.0,29.87,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688274000,2023-07-02T00:00:00-0500,37,N,82,72,87,82,87,2700,wx1200,27,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,2,rain,0.0,0.0,72,5,171,S,,78,10.0,29.88,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688277600,2023-07-02T01:00:00-0500,38,N,81,72,86,81,86,2600,wx1230,26,Sunday,Cloudy,Cloudy,Cloudy,Cloudy,,,2,rain,0.0,0.0,75,5,172,S,,80,10.0,29.88,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688281200,2023-07-02T02:00:00-0500,39,N,81,72,86,81,86,2700,wx1200,27,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,2,rain,0.0,0.0,74,6,182,S,,79,10.0,29.88,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688284800,2023-07-02T03:00:00-0500,40,N,81,72,87,81,87,2600,wx1230,26,Sunday,Cloudy,Cloudy,Cloudy,Cloudy,,,2,rain,0.0,0.0,74,8,185,S,,81,10.0,29.88,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688288400,2023-07-02T04:00:00-0500,41,N,81,73,87,81,87,2700,wx1200,27,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,6,rain,0.0,0.0,76,8,185,S,,77,9.0,29.88,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688292000,2023-07-02T05:00:00-0500,42,N,80,72,86,80,86,2700,wx1200,27,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,9,rain,0.0,0.0,76,8,192,S,,72,9.0,29.9,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688295600,2023-07-02T06:00:00-0500,43,N,80,71,85,80,85,2700,wx1200,27,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,12,rain,0.0,0.0,76,7,201,SSW,,75,9.0,29.91,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688299200,2023-07-02T07:00:00-0500,44,D,79,72,84,79,84,2800,wx1200,28,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,8,rain,0.0,0.0,78,8,200,SSW,,75,9.0,29.92,0.07,0,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688302800,2023-07-02T08:00:00-0500,45,D,80,72,86,80,86,2800,wx1230,28,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,4,rain,0.0,0.0,76,9,204,SSW,,74,10.0,29.93,0.58,1,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688306400,2023-07-02T09:00:00-0500,46,D,83,73,89,83,89,2800,wx1230,28,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,3,rain,0.0,0.0,72,9,215,SW,,79,10.0,29.94,1.43,1,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688310000,2023-07-02T10:00:00-0500,47,D,85,73,93,85,93,2800,wx1230,28,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,1,rain,0.0,0.0,66,10,217,SW,,71,10.0,29.95,3.62,4,0,Moderate,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688313600,2023-07-02T11:00:00-0500,48,D,88,73,96,88,96,2800,wx1230,28,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,1,rain,0.0,0.0,61,9,214,SW,,74,10.0,29.95,5.79,6,0,High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688317200,2023-07-02T12:00:00-0500,49,D,90,73,99,90,99,2800,wx1230,28,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,0,rain,0.0,0.0,57,10,215,SW,,70,10.0,29.94,7.78,8,0,Very High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688320800,2023-07-02T13:00:00-0500,50,D,92,72,102,92,102,2800,wx1230,28,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,0,rain,0.0,0.0,53,8,210,SSW,,72,10.0,29.93,8.94,9,0,Very High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688324400,2023-07-02T14:00:00-0500,51,D,93,71,102,93,102,2800,wx1230,28,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,0,rain,0.0,0.0,49,8,198,SSW,,65,10.0,29.91,8.84,9,0,Very High,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688328000,2023-07-02T15:00:00-0500,52,D,94,71,103,94,103,2800,wx1230,28,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,0,rain,0.0,0.0,49,7,195,SSW,,63,10.0,29.89,7.51,8,0,Very High,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688331600,2023-07-02T16:00:00-0500,53,D,94,71,103,94,103,3000,wx1130,30,Sunday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,3,rain,0.0,0.0,47,6,189,S,,55,10.0,29.87,6.27,6,0,High,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688335200,2023-07-02T17:00:00-0500,54,D,94,71,103,94,103,2800,wx1230,28,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,2,rain,0.0,0.0,47,8,187,S,,61,10.0,29.85,3.81,4,0,Moderate,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688338800,2023-07-02T18:00:00-0500,55,D,93,71,101,93,101,3000,wx1130,30,Sunday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,2,rain,0.0,0.0,48,8,185,S,,57,10.0,29.84,1.8,2,0,Low,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688342400,2023-07-02T19:00:00-0500,56,D,92,71,100,92,100,2800,wx1230,28,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,3,rain,0.0,0.0,50,8,169,SSE,,68,10.0,29.84,0.46,0,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688346000,2023-07-02T20:00:00-0500,57,D,90,72,98,90,98,2800,wx1230,28,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,5,rain,0.0,0.0,57,5,175,S,,62,10.0,29.85,0.08,0,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688349600,2023-07-02T21:00:00-0500,58,N,86,72,94,86,94,2700,wx1200,27,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,4,rain,0.0,0.0,63,4,163,SSE,,62,10.0,29.85,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688353200,2023-07-02T22:00:00-0500,59,N,84,71,90,84,90,2700,wx1200,27,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,2,rain,0.0,0.0,66,4,160,SSE,,69,10.0,29.87,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688356800,2023-07-02T23:00:00-0500,60,N,83,72,89,83,89,2700,wx1200,27,Sunday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,4,rain,0.0,0.0,69,5,162,SSE,,69,10.0,29.88,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688360400,2023-07-03T00:00:00-0500,61,N,82,72,88,82,88,2700,wx1200,27,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,9,rain,0.0,0.0,70,4,160,SSE,,69,10.0,29.9,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688364000,2023-07-03T01:00:00-0500,62,N,81,72,86,81,86,2700,wx1200,27,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,16,rain,0.0,0.0,74,5,169,SSE,,68,10.0,29.9,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688367600,2023-07-03T02:00:00-0500,63,N,80,72,85,80,85,2700,wx1200,27,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,16,rain,0.0,0.0,76,5,171,S,,61,10.0,29.9,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688371200,2023-07-03T03:00:00-0500,64,N,79,71,84,79,84,2900,wx1600,29,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,13,rain,0.0,0.0,77,5,178,S,,57,10.0,29.9,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688374800,2023-07-03T04:00:00-0500,65,N,79,71,83,79,83,2900,wx1600,29,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,14,rain,0.0,0.0,79,6,178,S,,49,10.0,29.91,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688378400,2023-07-03T05:00:00-0500,66,N,78,71,83,78,83,2900,wx1600,29,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,14,rain,0.0,0.0,78,7,180,S,,53,10.0,29.92,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688382000,2023-07-03T06:00:00-0500,67,N,78,71,83,78,83,2900,wx1600,29,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,19,rain,0.0,0.0,80,6,187,S,,48,9.0,29.93,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688385600,2023-07-03T07:00:00-0500,68,D,78,72,83,78,83,3000,wx1100,30,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,10,rain,0.0,0.0,83,6,186,S,,46,9.0,29.94,0.11,0,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688389200,2023-07-03T08:00:00-0500,69,D,80,73,86,80,86,3000,wx1130,30,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,9,rain,0.0,0.0,79,7,191,S,,44,10.0,29.95,0.72,1,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688392800,2023-07-03T09:00:00-0500,70,D,83,73,90,83,90,3000,wx1130,30,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,7,rain,0.0,0.0,72,8,202,SSW,,47,10.0,29.96,2.23,2,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688396400,2023-07-03T10:00:00-0500,71,D,86,73,94,86,94,3000,wx1130,30,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,6,rain,0.0,0.0,65,8,203,SSW,,52,10.0,29.96,4.15,4,0,Moderate,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688400000,2023-07-03T11:00:00-0500,72,D,89,73,97,89,97,2800,wx1230,28,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,59,8,196,SSW,,65,10.0,29.96,5.77,6,0,High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688403600,2023-07-03T12:00:00-0500,73,D,90,72,99,90,99,2800,wx1230,28,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,55,8,194,SSW,,70,10.0,29.96,7.76,8,0,Very High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688407200,2023-07-03T13:00:00-0500,74,D,91,71,99,91,99,2800,wx1230,28,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,52,8,180,S,,74,10.0,29.95,8.93,9,0,Very High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688410800,2023-07-03T14:00:00-0500,75,D,92,70,100,92,100,2800,wx1230,28,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,50,8,161,SSE,,73,10.0,29.93,8.84,9,0,Very High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688414400,2023-07-03T15:00:00-0500,76,D,92,70,100,92,100,2800,wx1230,28,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,49,8,168,SSE,,71,10.0,29.91,7.51,8,0,Very High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688418000,2023-07-03T16:00:00-0500,77,D,92,70,100,92,100,2800,wx1230,28,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,48,7,162,SSE,,70,10.0,29.89,5.45,5,0,Moderate,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688421600,2023-07-03T17:00:00-0500,78,D,92,70,100,92,100,2800,wx1230,28,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,48,8,160,SSE,,69,10.0,29.87,3.31,3,0,Moderate,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688425200,2023-07-03T18:00:00-0500,79,D,91,70,99,91,99,3000,wx1130,30,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,4,rain,0.0,0.0,50,8,160,SSE,,54,10.0,29.86,1.8,2,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688428800,2023-07-03T19:00:00-0500,80,D,89,70,96,89,96,3000,wx1130,30,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,10,rain,0.0,0.0,53,8,144,SE,,59,10.0,29.86,0.53,1,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688432400,2023-07-03T20:00:00-0500,81,D,86,71,93,86,93,3000,wx1130,30,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,17,rain,0.0,0.0,60,5,151,SSE,,53,10.0,29.87,0.08,0,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688143371,1688436000,2023-07-03T21:00:00-0500,82,N,83,72,88,83,88,2900,wx1600,29,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,18,rain,0.0,0.0,69,4,133,SE,,52,10.0,29.88,0.0,0,0,Low,,,1,32.3667,-95.4
